Order ID,Order Date,Ship Date,EmailID,Category,Product Name,Sales,Quantity,Profit,Country,City,State
CA-2012-143490,2012-12-06,2012-12-13,NaresjPatel@gmail.com,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,33.642,United States,San Diego,California
CA-2012-143490,2012-12-06,2012-12-13,NaresjPatel@gmail.com,Phones,AT&T 1080 Corded phone,219.184,2,19.1786,United States,San Diego,California
CA-2011-159338,2011-06-25,2011-06-28,NoelStaavos@gmail.com,Tables,Hon 4060 Series Tables,447.84,5,11.196,United States,Los Angeles,California
CA-2013-107216,2013-06-15,2013-06-18,PaulVanHugh@gmail.com,Art,Newell 326,7.04,4,2.0416,United States,San Francisco,California
CA-2013-107216,2013-06-15,2013-06-18,PaulVanHugh@gmail.com,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,4.1031,United States,San Francisco,California
CA-2013-107216,2013-06-15,2013-06-18,PaulVanHugh@gmail.com,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,1,9.6657,United States,San Francisco,California
CA-2013-107216,2013-06-15,2013-06-18,PaulVanHugh@gmail.com,Art,Newell 346,8.64,3,2.5056,United States,San Francisco,California
CA-2013-112340,2013-10-22,2013-10-28,NeomaMurray@gmail.com,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,11.2308,United States,Riverside,California
CA-2014-140585,2014-12-19,2014-12-24,RussellApplegate@gmail.com,Binders,Binding Machine Supplies,46.672,2,16.3352,United States,Encinitas,California
CA-2014-140585,2014-12-19,2014-12-24,RussellApplegate@gmail.com,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,-12.6882,United States,Encinitas,California
CA-2014-140585,2014-12-19,2014-12-24,RussellApplegate@gmail.com,Accessories,LogitechÂ Illuminated - Keyboard,119.98,2,57.5904,United States,Encinitas,California
CA-2013-144855,2013-07-23,2013-07-25,DionisLloyd@gmail.com,Labels,Self-Adhesive Removable Labels,6.3,2,3.024,United States,San Francisco,California
US-2013-114776,2013-12-07,2013-12-08,GregGuthrie@gmail.com,Paper,Xerox 216,19.44,3,9.3312,United States,Antioch,California
CA-2011-146969,2011-09-29,2011-10-03,ArthurPrichep@gmail.com,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,53.196,United States,Los Angeles,California
CA-2011-146969,2011-09-29,2011-10-03,ArthurPrichep@gmail.com,Fasteners,Stockwell Push Pins,8.72,4,2.8776,United States,Los Angeles,California
CA-2011-146969,2011-09-29,2011-10-03,ArthurPrichep@gmail.com,Paper,Xerox 223,6.48,1,3.1104,United States,Los Angeles,California
CA-2011-146969,2011-09-29,2011-10-03,ArthurPrichep@gmail.com,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,223.054,United States,Los Angeles,California
CA-2011-146969,2011-09-29,2011-10-03,ArthurPrichep@gmail.com,Storage,"Fellowes Mobile File Cart, Black",62.18,1,16.7886,United States,Los Angeles,California
CA-2014-160395,2014-01-01,2014-01-07,KellyLampkin@gmail.com,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,1.638,United States,Reno,Nevada
CA-2014-160395,2014-01-01,2014-01-07,KellyLampkin@gmail.com,Binders,Lock-Up Easel 'Spel-Binder',159.768,7,53.9217,United States,Reno,Nevada
CA-2013-149314,2013-07-03,2013-07-08,GeorgeBell@gmail.com,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,19.5184,United States,Los Angeles,California
CA-2011-126522,2011-09-01,2011-09-05,LarryTron@gmail.com,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,15.6426,United States,Escondido,California
CA-2012-125416,2012-11-02,2012-11-02,KellyCollister@gmail.com,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,49.2723,United States,Seattle,Washington
CA-2011-158064,2011-04-21,2011-04-25,AllenArmold@gmail.com,Binders,ACCOHIDE Binder by Acco,16.52,5,5.5755,United States,Los Angeles,California
CA-2011-120243,2011-12-27,2011-12-30,AlyssaTate@gmail.com,Labels,Staples,11.56,4,5.4332,United States,Los Angeles,California
CA-2011-127131,2011-11-24,2011-11-30,HaroldRyan@gmail.com,Binders,Peel & Stick Add-On Corner Pockets,12.096,7,4.2336,United States,Seattle,Washington
CA-2011-127131,2011-11-24,2011-11-30,HaroldRyan@gmail.com,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,9.7176,United States,Seattle,Washington
CA-2011-127131,2011-11-24,2011-11-30,HaroldRyan@gmail.com,Paper,Xerox 220,25.92,4,12.4416,United States,Seattle,Washington
CA-2011-127131,2011-11-24,2011-11-30,HaroldRyan@gmail.com,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,53.3466,United States,Seattle,Washington
CA-2014-117212,2014-02-27,2014-03-01,BradleyTalbott@gmail.com,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,22.1184,United States,Los Angeles,California
CA-2014-117212,2014-02-27,2014-03-01,BradleyTalbott@gmail.com,Phones,Toshiba IPT2010-SD IPÂ Telephone,889.536,8,66.7152,United States,Los Angeles,California
CA-2014-117212,2014-02-27,2014-03-01,BradleyTalbott@gmail.com,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,89.2224,United States,Los Angeles,California
CA-2014-117212,2014-02-27,2014-03-01,BradleyTalbott@gmail.com,Paper,Xerox 1908,223.92,4,109.7208,United States,Los Angeles,California
CA-2014-117212,2014-02-27,2014-03-01,BradleyTalbott@gmail.com,Paper,Xerox 1924,23.12,4,11.3288,United States,Los Angeles,California
CA-2013-114727,2013-07-19,2013-07-25,LindaSouthworth@gmail.com,Chairs,Hon GuestStacker Chair,544.008,3,40.8006,United States,Denver,Colorado
CA-2013-114727,2013-07-19,2013-07-25,LindaSouthworth@gmail.com,Binders,Round Ring Binders,1.872,3,-1.4352,United States,Denver,Colorado
CA-2013-114727,2013-07-19,2013-07-25,LindaSouthworth@gmail.com,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,10.6794,United States,Denver,Colorado
CA-2013-114727,2013-07-19,2013-07-25,LindaSouthworth@gmail.com,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.0,United States,Denver,Colorado
CA-2013-114727,2013-07-19,2013-07-25,LindaSouthworth@gmail.com,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,-33.804,United States,Denver,Colorado
CA-2011-110184,2011-07-12,2011-07-16,BenFerrer@gmail.com,Storage,Fellowes Super Stor/Drawer,249.75,9,44.955,United States,Los Angeles,California
CA-2011-110184,2011-07-12,2011-07-16,BenFerrer@gmail.com,Phones,GE DSL Phone Line Filter,255.936,8,28.7928,United States,Los Angeles,California
CA-2014-100013,2014-11-07,2014-11-12,ZuschussCarroll@gmail.com,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,7.4872,United States,Los Angeles,California
CA-2014-100013,2014-11-07,2014-11-12,ZuschussCarroll@gmail.com,Furnishings,Dax Clear Box Frame,8.73,1,2.9682,United States,Los Angeles,California
CA-2014-100013,2014-11-07,2014-11-12,ZuschussCarroll@gmail.com,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,1.7608,United States,Los Angeles,California
CA-2011-127012,2011-08-11,2011-08-15,GregMatthias@gmail.com,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,5.434,United States,Seattle,Washington
CA-2011-127012,2011-08-11,2011-08-15,GregMatthias@gmail.com,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,10.6522,United States,Seattle,Washington
CA-2011-127012,2011-08-11,2011-08-15,GregMatthias@gmail.com,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,10.7912,United States,Seattle,Washington
CA-2011-168494,2011-12-12,2011-12-14,NoraPreis@gmail.com,Tables,Hon Non-Folding Utility Tables,764.688,6,95.586,United States,Fresno,California
CA-2011-168494,2011-12-12,2011-12-14,NoraPreis@gmail.com,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,135.4068,United States,Fresno,California
CA-2011-168494,2011-12-12,2011-12-14,NoraPreis@gmail.com,Bookcases,Bestar Classic Bookcase,254.9745,3,11.9988,United States,Fresno,California
CA-2014-110380,2014-09-03,2014-09-08,PhillipFlathmann@gmail.com,Art,Pencil and Crayon Sharpener,6.57,3,1.7739,United States,San Francisco,California
US-2011-167738,2011-12-24,2011-12-29,JulieCreighton@gmail.com,Storage,Letter Size Cart,142.86,1,41.4294,United States,Los Angeles,California
US-2011-167738,2011-12-24,2011-12-29,JulieCreighton@gmail.com,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,18.267,United States,Los Angeles,California
CA-2014-121412,2014-09-24,2014-09-28,BrookeGillingham@gmail.com,Furnishings,Aluminum Document Frame,29.328,3,3.666,United States,Louisville,Colorado
CA-2013-163384,2013-11-11,2013-11-13,ChuckClark@gmail.com,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,4.4604,United States,San Francisco,California
CA-2013-163384,2013-11-11,2013-11-13,ChuckClark@gmail.com,Paper,Xerox 1996,32.4,5,15.552,United States,San Francisco,California
CA-2012-101707,2012-08-27,2012-09-01,PhilipFox@gmail.com,Supplies,Fiskars Softgrip Scissors,32.94,3,9.2232,United States,San Diego,California
CA-2012-101707,2012-08-27,2012-09-01,PhilipFox@gmail.com,Paper,Xerox 1973,114.2,5,52.532,United States,San Diego,California
CA-2012-101707,2012-08-27,2012-09-01,PhilipFox@gmail.com,Labels,Avery 511,3.08,1,1.4784,United States,San Diego,California
CA-2012-138898,2012-05-25,2012-05-29,JustinHirsh@gmail.com,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,84.5728,United States,Pueblo,Colorado
CA-2014-115427,2014-12-31,2015-01-04,EricaBern@gmail.com,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,4.5188,United States,Fairfield,California
CA-2014-115427,2014-12-31,2015-01-04,EricaBern@gmail.com,Binders,GBC Binding covers,20.72,2,6.475,United States,Fairfield,California
CA-2012-121391,2012-10-04,2012-10-07,AlexAvila@gmail.com,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,7.0096,United States,San Francisco,California
CA-2013-141397,2013-06-21,2013-06-22,RoyCollins@gmail.com,Paper,Xerox 1898,46.76,7,22.4448,United States,Pasadena,California
CA-2013-141397,2013-06-21,2013-06-22,RoyCollins@gmail.com,Binders,GBC Plastic Binding Combs,17.712,3,6.4206,United States,Pasadena,California
CA-2013-141397,2013-06-21,2013-06-22,RoyCollins@gmail.com,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,5.6628,United States,Pasadena,California
CA-2013-141397,2013-06-21,2013-06-22,RoyCollins@gmail.com,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.7164,United States,Pasadena,California
CA-2013-141397,2013-06-21,2013-06-22,RoyCollins@gmail.com,Chairs,Hon Valutask Swivel Chairs,161.568,2,-8.0784,United States,Pasadena,California
CA-2013-145919,2013-12-19,2013-12-24,HenryGoldwyn@gmail.com,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,18.6624,United States,Los Angeles,California
CA-2013-145919,2013-12-19,2013-12-24,HenryGoldwyn@gmail.com,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,62.5056,United States,Los Angeles,California
CA-2013-145919,2013-12-19,2013-12-24,HenryGoldwyn@gmail.com,Supplies,Premier Electric Letter Opener,579.3,5,28.965,United States,Los Angeles,California
CA-2014-106033,2014-10-16,2014-10-19,FrankGastineau@gmail.com,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,26.376,United States,San Francisco,California
CA-2013-142762,2013-05-24,2013-05-28,LisaDeCherney@gmail.com,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,16.302,United States,San Francisco,California
CA-2011-121664,2011-05-06,2011-05-10,HaroldPawlan@gmail.com,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,52.776,United States,Los Angeles,California
US-2014-123281,2014-04-03,2014-04-08,JamieFrazer@gmail.com,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,6.5286,United States,Los Angeles,California
CA-2014-162978,2014-05-05,2014-05-10,LindsayWilliams@gmail.com,Phones,Motorola L804,183.96,5,20.6955,United States,San Francisco,California
CA-2014-162978,2014-05-05,2014-05-10,LindsayWilliams@gmail.com,Paper,Things To Do Today Pad,17.61,3,8.4528,United States,San Francisco,California
CA-2014-162978,2014-05-05,2014-05-10,LindsayWilliams@gmail.com,Tables,Bretford Rectangular Conference Table Tops,300.904,1,11.2839,United States,San Francisco,California
US-2011-151925,2011-09-26,2011-10-01,KeanTakahito@gmail.com,Chairs,"Leather Task Chair, Black",145.568,2,0.0,United States,Los Angeles,California
US-2014-155425,2014-11-11,2014-11-12,AnnBlume@gmail.com,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,-25.592,United States,Tucson,Arizona
US-2014-155425,2014-11-11,2014-11-12,AnnBlume@gmail.com,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,-63.996,United States,Tucson,Arizona
US-2014-155425,2014-11-11,2014-11-12,AnnBlume@gmail.com,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,-35.9928,United States,Tucson,Arizona
US-2014-155425,2014-11-11,2014-11-12,AnnBlume@gmail.com,Phones,Adtran 1202752G1,201.584,2,15.1188,United States,Tucson,Arizona
US-2014-155425,2014-11-11,2014-11-12,AnnBlume@gmail.com,Chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,899.136,4,-146.1096,United States,Tucson,Arizona
CA-2014-133249,2014-07-09,2014-07-12,SamZeldin@gmail.com,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,62.737,United States,Pico Rivera,California
US-2012-103471,2012-12-24,2012-12-28,JimRadford@gmail.com,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,-786.744,United States,Colorado Springs,Colorado
US-2012-103471,2012-12-24,2012-12-28,JimRadford@gmail.com,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,1.5795,United States,Colorado Springs,Colorado
US-2011-157021,2011-04-01,2011-04-06,KunstMiller@gmail.com,Labels,Avery 490,29.6,2,14.8,United States,Vallejo,California
US-2011-157021,2011-04-01,2011-04-06,KunstMiller@gmail.com,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,5.5536,United States,Vallejo,California
CA-2012-120362,2012-09-14,2012-09-19,ChristinaAnderson@gmail.com,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,118.6575,United States,Provo,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,305.13,United States,Pleasant Grove,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Paper,Xerox 1934,447.84,8,219.4416,United States,Pleasant Grove,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Art,Newell 329,16.4,5,4.264,United States,Pleasant Grove,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Phones,Panasonic KX T7731-B Digital phone,399.96,5,34.9965,United States,Pleasant Grove,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,7.945,United States,Pleasant Grove,Utah
CA-2011-126361,2011-08-04,2011-08-09,ValerieDominguez@gmail.com,Binders,Ibico Standard Transparent Covers,13.184,1,4.7792,United States,Pleasant Grove,Utah
US-2013-122245,2013-09-26,2013-10-01,AdrianBarton@gmail.com,Tables,Bevis Boat-Shaped Conference Table,393.165,3,-204.4458,United States,Phoenix,Arizona
CA-2014-115994,2014-01-29,2014-02-01,BethThompson@gmail.com,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,26.3967,United States,Costa Mesa,California
CA-2014-115994,2014-01-29,2014-02-01,BethThompson@gmail.com,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.8316,United States,Costa Mesa,California
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Paper,Petty Cash Envelope,86.272,4,31.2736,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,-48.392,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,14.4096,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,-59.0571,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,-1.4988,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Phones,Samsung Rugby III,263.96,5,23.0965,United States,Mesa,Arizona
CA-2012-124800,2012-09-26,2012-09-30,RickWilson@gmail.com,Storage,SAFCO Boltless Steel Shelving,363.648,4,-86.3664,United States,Mesa,Arizona
US-2012-164448,2012-10-31,2012-11-04,DamalaKotsonis@gmail.com,Binders,Prestige Round Ring Binders,9.728,2,3.2832,United States,Salinas,California
US-2012-164448,2012-10-31,2012-11-04,DamalaKotsonis@gmail.com,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,7.08,United States,Salinas,California
US-2012-164448,2012-10-31,2012-11-04,DamalaKotsonis@gmail.com,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,9.3125,United States,Salinas,California
US-2012-164448,2012-10-31,2012-11-04,DamalaKotsonis@gmail.com,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,196.6132,United States,Salinas,California
US-2013-153129,2013-12-27,2013-12-31,FrankPreis@gmail.com,Paper,Strathmore Photo Mount Cards,33.9,5,15.594,United States,Seattle,Washington
CA-2014-128160,2014-12-20,2014-12-25,MichaelMoore@gmail.com,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2,11.46,United States,San Francisco,California
CA-2012-166135,2012-10-01,2012-10-06,ShaunChance@gmail.com,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,17.428,United States,Aurora,Colorado
CA-2012-145821,2012-05-01,2012-05-07,JenniferBraxton@gmail.com,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,11.094,United States,Los Angeles,California
US-2012-160150,2012-07-19,2012-07-20,ThaisSissman@gmail.com,Binders,Wilson Jones DublLock D-Ring Binders,2.025,1,-1.35,United States,Phoenix,Arizona
CA-2012-119907,2012-12-01,2012-12-08,LoganCurrie@gmail.com,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,2,19.3984,United States,Seattle,Washington
CA-2011-151708,2011-08-08,2011-08-14,MariaBertelson@gmail.com,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,-3.0344,United States,Glendale,Arizona
CA-2011-151708,2011-08-08,2011-08-14,MariaBertelson@gmail.com,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,-10.7973,United States,Glendale,Arizona
CA-2014-164959,2014-07-12,2014-07-16,KatherineNockton@gmail.com,Labels,Avery 482,8.67,3,4.0749,United States,Los Angeles,California
CA-2014-121468,2014-11-20,2014-11-21,KatherineDucich@gmail.com,Phones,Square Credit Card Reader,31.968,4,2.3976,United States,Westminster,California
US-2013-108455,2013-12-03,2013-12-09,MikeKennedy@gmail.com,Paper,Xerox 192,25.92,4,12.4416,United States,San Francisco,California
US-2013-108455,2013-12-03,2013-12-09,MikeKennedy@gmail.com,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,19.8254,United States,San Francisco,California
US-2013-108455,2013-12-03,2013-12-09,MikeKennedy@gmail.com,Storage,X-Rack File for Hanging Folders,33.87,3,8.8062,United States,San Francisco,California
US-2013-108098,2013-10-15,2013-10-19,ChristinePhan@gmail.com,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,30.09,United States,Seattle,Washington
CA-2012-140410,2012-11-03,2012-11-07,CorinnaMitchell@gmail.com,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,106.1242,United States,Los Angeles,California
CA-2012-140410,2012-11-03,2012-11-07,CorinnaMitchell@gmail.com,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.7874,United States,Los Angeles,California
CA-2012-140410,2012-11-03,2012-11-07,CorinnaMitchell@gmail.com,Furnishings,Coloredge Poster Frame,42.6,3,16.614,United States,Los Angeles,California
CA-2014-139661,2014-10-31,2014-11-04,JaneWaco@gmail.com,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,3.6632,United States,Vancouver,Washington
CA-2013-141586,2013-10-18,2013-10-21,NeilKnudson@gmail.com,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,6.583,United States,San Francisco,California
CA-2013-100468,2013-11-25,2013-12-02,AlyssaTate@gmail.com,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,3.352,United States,Los Angeles,California
CA-2013-100468,2013-11-25,2013-12-02,AlyssaTate@gmail.com,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,3.0814,United States,Los Angeles,California
CA-2012-153388,2012-08-01,2012-08-07,PaulineChand@gmail.com,Art,Prang Dustless Chalk Sticks,6.72,4,3.36,United States,Los Angeles,California
CA-2012-153388,2012-08-01,2012-08-07,PaulineChand@gmail.com,Tables,Hon 2111 Invitation Series Corner Table,1004.976,6,-175.8708,United States,Los Angeles,California
CA-2014-103611,2014-09-13,2014-09-16,JessicaMyrick@gmail.com,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,3.0096,United States,Los Angeles,California
CA-2014-100384,2014-06-25,2014-07-02,NicoleHansen@gmail.com,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,111.824,United States,Pomona,California
CA-2014-100384,2014-06-25,2014-07-02,NicoleHansen@gmail.com,Art,4009 Highlighters by Sanford,35.82,9,11.8206,United States,Pomona,California
CA-2014-148446,2014-12-11,2014-12-15,MichaelChen@gmail.com,Tables,Bretford Â“Just In TimeÂ” Height-Adjustable Multi-Task Work Tables,1669.6,4,116.872,United States,North Las Vegas,Nevada
CA-2011-111059,2011-02-04,2011-02-07,TomBoeckenhauer@gmail.com,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,27.248,United States,Seattle,Washington
CA-2011-111059,2011-02-04,2011-02-07,TomBoeckenhauer@gmail.com,Binders,Avery Durable Poly Binders,13.272,3,4.3134,United States,Seattle,Washington
CA-2014-116204,2014-02-12,2014-02-15,VictoriaWilson@gmail.com,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,7.7343,United States,San Francisco,California
CA-2012-144806,2012-12-06,2012-12-11,GaryHwang@gmail.com,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,48.9516,United States,Tucson,Arizona
CA-2012-144806,2012-12-06,2012-12-11,GaryHwang@gmail.com,Paper,Xerox 1970,19.92,5,6.723,United States,Tucson,Arizona
CA-2012-144806,2012-12-06,2012-12-11,GaryHwang@gmail.com,Paper,Xerox 1960,198.272,8,61.96,United States,Tucson,Arizona
CA-2012-144806,2012-12-06,2012-12-11,GaryHwang@gmail.com,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.104,6,-58.6872,United States,Tucson,Arizona
CA-2012-144806,2012-12-06,2012-12-11,GaryHwang@gmail.com,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,9.7092,United States,Tucson,Arizona
CA-2014-159884,2014-09-01,2014-09-06,JeremyFarry@gmail.com,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.8058,United States,Tempe,Arizona
CA-2014-159884,2014-09-01,2014-09-06,JeremyFarry@gmail.com,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,2.7222,United States,Tempe,Arizona
CA-2014-124086,2014-02-11,2014-02-15,MikePelletier@gmail.com,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,16.7986,United States,Laguna Niguel,California
CA-2011-107181,2011-02-05,2011-02-09,DeborahBrumfield@gmail.com,Binders,GBC Recycled Grain Textured Covers,82.896,3,29.0136,United States,San Diego,California
CA-2011-107181,2011-02-05,2011-02-09,DeborahBrumfield@gmail.com,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,16.0928,United States,San Diego,California
CA-2013-159345,2013-06-18,2013-06-23,IvanGibson@gmail.com,Paper,Xerox 1934,111.96,2,54.8604,United States,San Diego,California
CA-2012-111507,2012-02-06,2012-02-13,VictoriaWilson@gmail.com,Art,Newell 310,5.28,3,1.5312,United States,Bellevue,Washington
CA-2012-112116,2012-03-16,2012-03-18,JeremyEllison@gmail.com,Tables,KI Adjustable-Height Table,171.96,2,44.7096,United States,Seattle,Washington
CA-2013-126809,2013-04-10,2013-04-14,EdwardBecker@gmail.com,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,12.8151,United States,Seattle,Washington
CA-2011-105172,2011-04-04,2011-04-09,PaulKnutson@gmail.com,Labels,Avery 518,18.9,6,9.072,United States,San Francisco,California
CA-2014-107293,2014-09-06,2014-09-07,ChristopherSchild@gmail.com,Art,Newell 333,2.78,1,0.7228,United States,Seattle,Washington
CA-2012-132101,2012-03-19,2012-03-25,JesusOcampo@gmail.com,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,39.6879,United States,Seattle,Washington
US-2014-152002,2014-06-12,2014-06-12,DiannaVittorini@gmail.com,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.2553,United States,Los Angeles,California
US-2011-157385,2011-11-23,2011-11-25,SanjitChand@gmail.com,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,-67.941,United States,Los Angeles,California
US-2011-157385,2011-11-23,2011-11-25,SanjitChand@gmail.com,Envelopes,Pastel Pink Envelopes,21.84,3,10.4832,United States,Los Angeles,California
US-2011-157385,2011-11-23,2011-11-25,SanjitChand@gmail.com,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,6.2979,United States,Los Angeles,California
US-2011-157385,2011-11-23,2011-11-25,SanjitChand@gmail.com,Chairs,Safco Contoured Stacking Chairs,381.44,2,23.84,United States,Los Angeles,California
CA-2012-122826,2012-06-23,2012-06-25,RickDuston@gmail.com,Phones,Pyle PRT45 Retro HomeÂ Telephone,201.568,4,22.6764,United States,Olympia,Washington
CA-2011-117317,2011-10-19,2011-10-19,JeremyFarry@gmail.com,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,6.5856,United States,Los Angeles,California
